I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 2  58.142222222   68.275833333        0      372    75      0.000   NH ENRT US TOBOLSK NDB
 2  45.831111111   62.129444444        0      510    75      0.000   NK ENRT UA NOVOKAZALINSK NDB
 2  55.173055556  166.046944444        0      595    50      0.000   NK ENRT UH NIKOLSKOYE NDB
 2  55.598166667   52.156055556        0      370    50      0.000   NK ENRT UW BEGISHEVO NDB
 2  44.967222222   33.619444444        0      326    75      0.000   NL ENRT UK NIKOLA NDB
 2  43.533333333   43.693333333        0      718    15      0.000   NL ENRT UR NALCHIK NDB
 2  40.129333333   65.240638889        0      310    50      0.000   NL ENRT UT NAVOI NDB
 2  54.512972222   55.907416667        0      527    50      0.000   NM ENRT UW UFA NDB
 2  56.236666667   83.988611111        0      482    50      0.000   NN ENRT UN KOZHEVNIKOVO NDB
 2  54.595222222   18.491555556        0      290    15      0.000   NO ENRT EP GDYNIA-OKSYWIE NDB
 2  39.165083333   45.485944444        0      493    75      0.000   NO ENRT UB NAKHCHIVAN NDB
 2  54.615888889   18.457583333        0      494    15      0.000  NOW ENRT EP GDYNIA-OKSYWIE NDB
 2  57.826666667   28.421666667        0      300    15      0.000   NP ENRT UL PSKOV NDB
 2  39.140000000   63.580000000        0      326    75      0.000   NQ ENRT UT TURKMENABAT NDB
 2  54.387500000   82.933888889        0      750    50      0.000   NR ENRT UN NOVOLOKTI NDB
 2  41.201663889   72.180911111        0      691    50      0.000   NS ENRT UC NARYN-GES NDB
 2  51.501111111  156.539166667        0      435    50      0.000   NS ENRT UH OZERNAYA NDB
 2  43.696111111   73.748333333        0     1155    75      0.000   NT ENRT UA TOLE-BI NDB
 2  39.225916667   45.414333333        0      680    25      0.000   NT ENRT UB NAKHCHIVAN NDB
 2  53.170000000   34.188333333        0      325    15      0.000   NU ENRT UU BRYANSK NDB
 2  54.563916667   18.542944444        0      290    15      0.000   NW ENRT EP GDYNIA-OKSYWIE NDB
 2  51.071666667   58.596666667        0      385    75      0.000   NW ENRT UW ORSK NDB
 2  62.510111111  113.960361111        0      385    15      0.000   NZ ENRT UE MIRNY NDB
 2  45.218611111   39.673055556        0      330    50      0.000   NZ ENRT UR UST-LABINSK NDB
 2  51.541500000   21.918000000        0      366    15      0.000   ND EPDE EP DEBLIN NDB
 2  51.527833333   21.954722222        0      465    15      0.000  NDE EPDE EP DEBLIN NDB
 2  51.560750000   21.866083333        0      366    15      0.000   NE EPDE EP DEBLIN NDB
 2  51.578777778   21.817333333        0      465    15      0.000  NED EPDE EP DEBLIN NDB
 2  52.834805556   18.343750000        0      262    15      0.000   NR EPIR EP INOWROCLAW NDB
 2  52.844750000   18.364888889        0      444    15      0.000  NRD EPIR EP INOWROCLAW NDB
 2  52.322472222   16.995888889        0      489    15      0.000   NK EPKS EP KRZESINY (POZNAN) NDB
 2  51.545277778   19.211777778        0      423    15      0.000   NT EPLK EP LASK NDB
 2  51.999833333   19.178166667        0      520    15      0.000   NW EPLY EP LECZYCA NDB
 2  51.993305556   19.220388889        0      385    15      0.000  NWT EPLY EP LECZYCA NDB
 2  54.030305556   19.168833333        0      345    15      0.000   NB EPMB EP MALBORK NDB
 2  53.383916667   16.109555556        0      297    15      0.000   NA EPMI EP MIROSLAWIEC NDB
 2  52.195444444   21.691833333        0      282    15      0.000   NF EPMM EP MINSK MAZOWIECKI NDB
 2  54.548583333   18.567027778        0      494    15      0.000  NWO EPOK EP GDYNIA-OKSYWIE NDB
