I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 2  48.581388889  -58.380277778        0      340    25      0.000  ZJT CYJT CY HARMON (STEPHENVILLE) NDB
 2  43.493066667  -80.286877778        0      335    25      0.000  ZKF CYKF CY WELLINGTON (KITCHENER) NDB
 2  45.680800000  -74.184436111        0      266    25      0.000  ZMM CYMX CY JOLY (MONTREAL) NDB
 2  45.624666667  -74.088000000        0      272    25      0.000  ZMR CYMX CY HERMAS (MONTREAL) NDB
 2  45.741666667  -73.920500000        0      317    25      0.000  ZMX CYMX CY JANVIER (MONTREAL) NDB
 2  53.217222222 -105.544444444        0      372    25      0.000  ZPA CYPA CY GLASS (PRINCE ALBERT) NDB
 2  46.104338889  -64.791763889        0      366    25      0.000  ZMN CYQM CY LEWISVILLE (MONCTON) NDB
 2  46.038566667  -64.783061111        0      304    25      0.000  ZQM CYQM CY RIVERVIEW (MONCTON) NDB
 2  50.428888889 -104.527222222        0      204    25      0.000  ZQR CYQR CY FINDLAY (REGINA) NDB
 2  50.485277778 -104.736111111        0      219    25      0.000  ZRS CYQR CY AJAX (REGINA) NDB
 2  48.395858333  -89.225572222        0      263    25      0.000  ZQT CYQT CY SUPERIOR (THUNDER BAY) NDB
 2  46.683413889  -80.749300000        0      344    25      0.000  ZSB CYSB CY NORANDA (SUDBURY) NDB
 2  45.227666667  -65.958463889        0      397    25      0.000  ZST CYSJ CY ALPINE (SAINT JOHN) NDB
 2  55.831666667  -97.761666667        0      276    25      0.000  ZTH CYTH CY HEADFRAME (THOMPSON) NDB
 2  44.052777778  -77.626666667        0      317    25      0.000  ZZR CYTR CY SEVERN (TRENTON) NDB
 2  49.191388889 -123.219722222        0      368    25      0.000  ZVR CYVR CY SEA ISLAND (VANCOUVER) NDB
 2  49.833888889  -97.144166667        0      236    25      0.000  ZHT CYWG CY FORKS (WINNIPEG) NDB
 2  49.989166667  -97.219722222        0      287    25      0.000  ZWG CYWG CY STONEY (WINNIPEG) NDB
 2  49.963888889  -97.321666667        0      201    25      0.000  ZWN CYWG CY DOWNS (WINNIPEG) NDB
 2  49.830000000  -97.256944444        0      215    25      0.000  ZWW CYWG CY BOINE (WINNIPEG) NDB
 2  52.241666667 -106.740833333        0      397    25      0.000  ZSS CYXE CY YELLOWHEAD (SASKATOON) NDB
 2  52.161283333 -106.574502778        0      356    25      0.000  ZXE CYXE CY BARNES (SASKATOON) NDB
 2  56.183888889 -120.645000000        0      246    25      0.000  ZXJ CYXJ CY TAYLOR (FT ST JOHN) NDB
 2  53.967611111 -122.689891667        0      260    25      0.000  ZXS CYXS CY NORTHWOOD (PRINCE GEORGE) NDB
 2  42.982327778  -81.088697222        0      201    25      0.000  ZXU CYXU CY THAMES (LONDON) NDB
 2  60.636111111 -135.010833333        0      353    25      0.000  ZXY CYXY CY KLONDIKE (WHITEHORSE) NDB
 2  51.196388889 -114.021388889        0      254    25      0.000  ZYC CYYC CY SARCEE (CALGARY) NDB
 2  47.619213889  -52.866666667        0      270    25      0.000  ZNF CYYT CY WABANA (ST JOHN'S) NDB
 2  43.627877778  -79.731147222        0      341    25      0.000  ZLP CYYZ CY MEADOWVALE (TORONTO) NDB
 2  43.738788889  -79.703419444        0      403    25      0.000  ZTO CYYZ CY WOODHILL (TORONTO) NDB
 2  43.619511111  -79.547775000        0      368    25      0.000  ZYZ CYYZ CY QUEENSWAY (TORONTO) NDB
 2  53.350036111 -131.940025000        0      248    25      0.000  ZZP CYZP CY DEAD TREE (SANDSPIT) NDB
 3  27.323333333  103.755000000     6500    11550   130     -2.000  ZAT ENRT ZP ZHAOTONG VOR/DME
12  27.323333333  103.755000000     6500    11550   130      0.000  ZAT ENRT ZP ZHAOTONG VOR/DME
 3  36.515000000  103.625000000     6378    11430   130     -2.000  ZGC ENRT ZL LANZHOU VOR/DME
12  36.515000000  103.625000000     6378    11430   130      0.000  ZGC ENRT ZL LANZHOU VOR/DME
 3  33.665000000  114.655000000      335    11550   130     -5.000  ZHO ENRT ZH ZHOUKOU VOR/DME
12  33.665000000  114.655000000      335    11550   130      0.000  ZHO ENRT ZH ZHOUKOU VOR/DME
 3  52.140916667   15.800694444      197    11065   130      4.000  ZLG ENRT EP ZIELONA GORA VOR/DME
12  52.140916667   15.800694444      197    11065   130      0.000  ZLG ENRT EP ZIELONA GORA VOR/DME
13  47.152777778   23.101944444     2400    10800   130      0.000  ZLU ENRT LR ZALAU DME
 3  34.111666667  108.503333333     1414    11080   130     -3.000  ZNX ENRT ZL ZU'AN VOR/DME
12  34.111666667  108.503333333     1414    11080   130      0.000  ZNX ENRT ZL ZU'AN VOR/DME
 3  22.221666667  113.466666667       43    11670   130     -2.000  ZUH ENRT ZG LIANSHENGWEI VOR/DME
12  22.221666667  113.466666667       43    11670   130      0.000  ZUH ENRT ZG LIANSHENGWEI VOR/DME
 3  40.147194444   44.366972222     2825    11230    40      5.000  ZVR ENRT UD ZVARTNOTS VOR/DME
12  40.147194444   44.366972222     2825    11230    40      0.000  ZVR ENRT UD ZVARTNOTS VOR/DME
 3  30.118333333  104.676666667     1500    11210   130     -2.000  ZYG ENRT ZU ZIYANG VOR/DME
12  30.118333333  104.676666667     1500    11210   130      0.000  ZYG ENRT ZU ZIYANG VOR/DME
 2  28.046666667  112.961666667        0      252    50      0.000    Z ENRT ZG DATUOPUNANJINTAI NDB
 2  38.968000000  121.509072222        0      440    15      0.000    Z ENRT ZY DALIAN NDB
 2  67.605000000  134.630000000        0      375    50      0.000   ZA ENRT UE BATAGAY NDB
 2  63.141666667   75.225555556        0      615    50      0.000   ZE ENRT US NOYABRSK NDB
 2  38.970386111  121.479888889        0      391    15      0.000   ZF ENRT ZY DALIAN NDB
 2  46.190000000   48.600833333        0      905    50      0.000   ZG ENRT UR ZELENGA NDB
 2  31.941666667  119.710000000        0      217    75      0.000   ZJ ENRT ZS BENNIU NDB
 2  28.018333333  112.963333333        0      520    50      0.000   ZK ENRT ZG DATUOPU NDB
 2  49.202888889   18.510444444        0      404    15      0.000  ZLA ENRT LZ ZILINA NDB
 2  42.446277778   59.650361111        0      435    15      0.000   ZR ENRT UT NUKUS NDB
 2  34.221666667  108.853333333        0      359    50      0.000   ZS ENRT ZL YANZHUANG NDB
 2  47.931944444   80.448611111        0      485    75      0.000   ZU ENRT UA AYAGUZ NDB
 2  40.411780556   71.748636111        0      625    15      0.000   ZU ENRT UT FERGANA NDB
 2  41.249388889   69.218694444        0      340    25      0.000   ZW ENRT UT TASHKENT NDB
 2  30.498641667  103.909744444        0      260    15      0.000   ZW ENRT ZU CHENGDU NDB
 2  44.436277778   28.498666667        0      378    15      0.000   ZZ ENRT LR CONSTANTA NDB
 4  40.105652778  116.569097222      115    11170    25    353.111  IDK ZBAA ZB 36L ILS-cat-I
 6  40.075872222  116.572502778      115    11170    25 300353.111  IDK ZBAA ZB 36L GS
 4  40.069505556  116.574819444      135    11030    25    173.111  ILG ZBAA ZB 18R ILS-cat-I
 6  40.099255556  116.568816667      135    11030    25 300173.111  ILG ZBAA ZB 18R GS
12  40.099255556  116.568816667      148    11030    25      0.000  ILG ZBAA ZB BEIJING CAPITAL DME-ILS
 4  40.095380556  116.611913889      115    10850    25    353.132  INJ ZBAA ZB 01 ILS-cat-II
 6  40.061775000  116.618672222      115    10850    25 300353.132  INJ ZBAA ZB 01 GS
12  40.061775000  116.618672222      102    10850    25      0.000  INJ ZBAA ZB BEIJING CAPITAL DME-ILS
 4  40.052541667  116.600633333      115    10930    25    173.140  IOR ZBAA ZB 18L ILS-cat-I
 6  40.086736111  116.593775000      115    10930    25 300173.140  IOR ZBAA ZB 18L GS
 4  40.096380556  116.593713889      115    10990    25    353.140  IQU ZBAA ZB 36R ILS-cat-II
 6  40.058008333  116.598280556      115    10990    25 300353.140  IQU ZBAA ZB 36R GS
 4  40.056419444  116.618052778      115    10890    25    173.132  ISZ ZBAA ZB 19 ILS-cat-I
 6  40.090422222  116.614180556      115    10890    25 320173.132  ISZ ZBAA ZB 19 GS
12  40.090422222  116.614180556      115    10890    25      0.000  ISZ ZBAA ZB BEIJING CAPITAL DME-ILS
 4  39.661047222  119.042186111       53    10870    25    253.946  IQG ZBDH ZB 26 ILS-cat-I
 6  39.666436111  119.071583333       53    10870    25 300253.946  IQG ZBDH ZB 26 GS
12  39.666436111  119.071583333       53    10870    25      0.000  IQG ZBDH ZB QINHUANGDAO DME-ILS
 4  39.482833333  109.879230556     4593    11010    25    123.112  IDS ZBDS ZB 13 ILS-cat-I
 6  39.497391667  109.847727778     4593    11010    25 300123.112  IDS ZBDS ZB 13 GS
12  39.497391667  109.847727778     4590    11010    25      0.000  IDS ZBDS ZB ERDOS DME-ILS
 4  39.501033333  109.843058333     4593    10870    25    303.112  IGG ZBDS ZB 31 ILS-cat-I
 6  39.484844444  109.872669444     4593    10870    25 300303.112  IGG ZBDS ZB 31 GS
12  39.484844444  109.872669444     4593    10870    25      0.000  IGG ZBDS ZB ERDOS DME-ILS
 4  40.855216667  111.847766667     3556    10890    25     72.719  IFX ZBHH ZB 08 ILS-cat-I
 6  40.844694444  111.807861111     3556    10890    25 300072.719  IFX ZBHH ZB 08 GS
12  40.844694444  111.807861111     3540    10890    25      0.000  IFX ZBHH ZB BAITA DME-ILS
 4  40.844113889  111.800905556     3579    10950    25    252.719  IKJ ZBHH ZB 26 ILS-cat-I
 6  40.852447222  111.841530556     3579    10950    25 300252.719  IKJ ZBHH ZB 26 GS
12  40.852447222  111.841530556     3579    10950    25      0.000  IKJ ZBHH ZB BAITA DME-ILS
 4  49.204419444  119.804727778     2165    11030    25    263.921  IUC ZBLA ZB 27 ILS-cat-I
 6  49.206013889  119.843155556     2165    11030    25 300263.921  IUC ZBLA ZB 27 GS
 4  49.562233333  117.351905556     2195    10850    25    107.305  IMZ ZBMZ ZB 12 ILS-cat-I
 6  49.568625000  117.314700000     2195    10850    25 300107.305  IMZ ZBMZ ZB 12 GS
12  49.568625000  117.314700000     2195    10850    25      0.000  IMZ ZBMZ ZB XIJIAO DME-ILS
 4  49.571244444  117.307247222     2231    11010    25    287.305  IZZ ZBMZ ZB 30 ILS-cat-I
 6  49.562855556  117.343141667     2231    11010    25 300287.305  IZZ ZBMZ ZB 30 GS
12  49.562855556  117.343141667     2231    11010    25      0.000  IZZ ZBMZ ZB XIJIAO DME-ILS
 4  40.550027778  110.013722222     3320    11050    25    128.785  IXX ZBOW ZB 13 ILS-cat-I
 6  40.566388889  109.989222222     3320    11050    25 300128.785  IXX ZBOW ZB 13 GS
 4  40.568444444  109.983611111     3320    10850    25    308.004  IZZ ZBOW ZB 31 IGS
 6  40.554027778  110.009472222     3320    10850    25 300308.004  IZZ ZBOW ZB 31 GS
 4  38.295641667  114.685058333      217    11030    25    327.472  IFF ZBSJ ZB 33 ILS-cat-I
 6  38.270805556  114.706891667      217    11030    25 300327.472  IFF ZBSJ ZB 33 GS
12  38.270805556  114.706891667      217    11030    25      0.000  IFF ZBSJ ZB ZHENGDING DME-ILS
 4  38.265919444  114.709258333      227    10990    25    147.472  IOO ZBSJ ZB 15 ILS-cat-I
 6  38.291850000  114.689844444      227    10990    25 300147.472  IOO ZBSJ ZB 15 GS
12  38.291850000  114.689844444      227    10990    25      0.000  IOO ZBSJ ZB ZHENGDING DME-ILS
 4  39.143208333  117.334588889       26    11050    25    334.551  ICG ZBTJ ZB 34L ILS-cat-I
 6  39.113522222  117.351111111       26    11050    25 300334.551  ICG ZBTJ ZB 34L GS
12  39.113522222  117.351111111       26    11050    25      0.000  ICG ZBTJ ZB BINHAI DME-ILS
 4  39.112947222  117.380130556       12    10970    25    154.566  ICU ZBTJ ZB 16L ILS-cat-I
 6  39.139397222  117.365450000       12    10970    25 300154.566  ICU ZBTJ ZB 16L GS
12  39.139397222  117.365450000       12    10970    25      0.000  ICU ZBTJ ZB BINHAI DME-ILS
 4  39.108255556  117.356105556       36    11090    25    154.551  IJS ZBTJ ZB 16R ILS-cat-I
 6  39.134161111  117.338513889       36    11090    25 300154.551  IJS ZBTJ ZB 16R GS
12  39.134177778  117.338544444       24    11090    25      0.000  IJS ZBTJ ZB BINHAI DME-ILS
 4  39.143772222  117.361166667       12    11150    25    334.566  IKD ZBTJ ZB 34R ILS-cat-I
 6  39.118475000  117.378208333       12    11150    25 300334.566  IKD ZBTJ ZB 34R GS
12  39.118475000  117.378208333       23    11150    25      0.000  IKD ZBTJ ZB BINHAI DME-ILS
