I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

12  46.705308333  -71.626261111      237    11280    40      0.000  YQB ENRT CY QUEBEC VORTAC DME
 3  53.973477778 -101.099908333      910    11360    40      6.000  YQD ENRT CY THE PAS VOR/DME
12  53.973477778 -101.099908333      910    11360    40      0.000  YQD ENRT CY THE PAS VOR/DME
 3  42.249711111  -82.828936111      641    11380    40     -6.000  YQG ENRT CY WINDSOR VOR/DME
12  42.249711111  -82.828936111      641    11380    40      0.000  YQG ENRT CY WINDSOR VOR/DME
 3  60.086525000 -128.857580556     2509    11490    40     21.000  YQH ENRT CY WATSON LAKE VOR/DME
12  60.086525000 -128.857580556     2509    11490    40      0.000  YQH ENRT CY WATSON LAKE VOR/DME
 3  43.825113889  -66.082475000      150    11330    40    -17.000  YQI ENRT CY YARMOUTH VOR/DME
12  43.825113889  -66.082475000      150    11330    40      0.000  YQI ENRT CY YARMOUTH VOR/DME
 3  49.634405556 -112.667883333     3100    11570    40     13.000  YQL ENRT CY LETHBRIDGE VOR/DME
12  49.634405556 -112.667883333     3100    11570    40      0.000  YQL ENRT CY LETHBRIDGE VOR/DME
 3  46.188888889  -64.570833333      172    11730    40    -18.000  YQM ENRT CY MONCTON VOR/DME
12  46.188888889  -64.570833333      172    11730    40      0.000  YQM ENRT CY MONCTON VOR/DME
 3  42.706808333  -80.887955556      754    11420    40     -8.000  YQO ENRT CY AYLMER VOR/DME
12  42.706808333  -80.887955556      754    11420    40      0.000  YQO ENRT CY AYLMER VOR/DME
 3  48.253888889  -89.437222222     1641    11410    40     -4.000  YQT ENRT CY THUNDER BAY VOR/DME
12  48.253888889  -89.437222222     1641    11410    40      0.000  YQT ENRT CY THUNDER BAY VOR/DME
 3  55.174208333 -119.030205556     2515    11310    40     17.000  YQU ENRT CY GRANDE PRAIRIE VOR/DME
12  55.174208333 -119.030205556     2515    11310    40      0.000  YQU ENRT CY GRANDE PRAIRIE VOR/DME
